player_id,player_name,player_slug,team_id,team_name,rating,goals,expectedGoals,successfulDribbles,tackles,assists,accuratePassesPercentage
991011,Jude Bellingham,jude-bellingham,2829,Real Madrid,8.05,19,11.12,50,42,6,89.8
70988,Thibaut Courtois,thibaut-courtois,2829,Real Madrid,8.0,0,,0,1,0,89.8
791046,Dominik Greif,dominik-greif,2826,Mallorca,7.8,0,,0,0,0,72.41
26502,Toni Kroos,toni-kroos,2829,Real Madrid,7.63,1,1.62,5,53,8,94.68
19356,Iago Aspas,iago-aspas,2821,Celta Vigo,7.54,9,11.47,29,11,10,78.43
103417,Isco,isco,2816,Real Betis,7.52,8,8.3,76,41,5,86.22
45853,İlkay Gündoğan,ilkay-gundogan,2817,FC Barcelona,7.48,5,7.3,34,31,9,90.54
796047,Aleix García,aleix-garcia,24264,Girona FC,7.48,3,1.78,15,49,6,91.74
7635,Ivan Rakitić,ivan-rakitic,2833,Sevilla,7.46,2,1.28,8,30,1,81.26
85859,Antoine Griezmann,antoine-griezmann,2836,Atlético Madrid,7.45,16,12.44,22,33,6,82.66
795222,Frenkie de Jong,frenkie-de-jong,2817,FC Barcelona,7.45,2,0.7,13,43,0,93.11
880218,Takefusa Kubo,takefusa-kubo,2824,Real Sociedad,7.41,7,3.54,55,26,4,80.56
831808,Federico Valverde,federico-valverde,2829,Real Madrid,7.38,2,3.52,22,47,7,91.17
15466,Luka Modrić,luka-modric,2829,Real Madrid,7.35,2,1.31,21,22,6,91.11
146866,Gerard Moreno,gerard-moreno,2819,Villarreal,7.35,10,9.68,43,25,6,79.54
10710,Sergio Ramos,sergio-ramos,2833,Sevilla,7.34,3,1.89,6,45,0,89.17
1402912,Lamine Yamal,lamine-yamal,2817,FC Barcelona,7.34,5,5.22,70,61,5,84.11
868812,Vinícius Júnior,vinicius-junior,2829,Real Madrid,7.33,15,13.11,65,18,5,78.14
783374,Iñaki Williams,inaki-williams,2825,Athletic Club,7.32,12,9.44,49,24,3,73.75
910536,Rodrygo,rodrygo,2829,Real Madrid,7.31,10,11.74,60,16,5,89.91
19013,Iván Cuéllar,ivan-cuellar,2826,Mallorca,7.3,0,,0,0,0,59.26
1471513,Antal Yaakobishvili,yaakobishvili-antal,24264,Girona FC,7.3,0,0.0,0,2,0,88.1
1046795,Savinho,savio,24264,Girona FC,7.29,9,6.06,104,42,10,83.19
831005,Raphinha,raphinha,2817,FC Barcelona,7.28,6,7.38,24,14,9,80.92
990659,Jesús Owono,jesus-owono,2885,Deportivo Alavés,7.28,0,,0,0,0,61.82
1091116,Arda Güler,arda-guler,2829,Real Madrid,7.27,6,1.44,11,6,0,88.18
138892,João Cancelo,joao-cancelo,2817,FC Barcelona,7.25,2,1.63,60,64,4,84.65
910031,Alex Baena,alex-baena,2819,Villarreal,7.25,2,8.07,26,34,14,78.48
164343,Paulo Gazzaniga,paulo-gazzaniga,24264,Girona FC,7.24,0,0.0,6,2,0,75.91
249399,Rodrigo De Paul,rodrigo-de-paul,2836,Atlético Madrid,7.24,3,1.81,28,31,5,85.66
826948,Pepelu,pepelu,2828,Valencia,7.24,7,7.28,12,78,1,82.38
