player_id,player_name,player_slug,team_id,team_name,rating,goals,expectedGoals,successfulDribbles,tackles,assists,accuratePassesPercentage
99516,Aitor Fernández,aitor-fernandez,2820,Osasuna,8.4,0,,0,0,0,60.98
1131909,Leo Román,leo-roman,2826,Mallorca,7.83,0,,1,0,0,53.6
831005,Raphinha,raphinha,2817,FC Barcelona,7.8,18,19.38,52,36,9,79.46
1402912,Lamine Yamal,lamine-yamal,2817,FC Barcelona,7.79,9,9.81,161,42,13,78.93
826643,Kylian Mbappé,kylian-mbappe,2829,Real Madrid,7.7,31,25.93,83,8,3,85.28
1119678,Sergio Arribas,sergio-arribas,2816,Real Betis,7.6,0,,0,7,0,68.29
1094782,Unai Marrero,unai-marrero,2824,Real Sociedad,7.6,0,,0,0,0,77.78
992587,Pedri,pedri,2817,FC Barcelona,7.59,4,2.18,40,61,5,89.03
103417,Isco,isco,2816,Real Betis,7.54,9,8.62,27,20,8,86.21
910031,Alex Baena,alex-baena,2819,Villarreal,7.48,7,7.18,21,28,9,74.02
831808,Federico Valverde,federico-valverde,2829,Real Madrid,7.47,6,2.66,16,50,4,91.12
991011,Jude Bellingham,jude-bellingham,2829,Real Madrid,7.45,9,11.5,41,61,8,87.54
798835,Giovani Lo Celso,lo-celso-giovani,2816,Real Betis,7.41,8,4.77,21,34,3,84.82
958380,Antony,antony,2816,Real Betis,7.41,5,2.87,24,25,2,84.02
910536,Rodrygo,rodrygo,2829,Real Madrid,7.4,6,4.0,49,21,5,90.91
930267,Joan García,joan-garcia,2814,Espanyol,7.39,0,0.07,0,0,0,66.95
15466,Luka Modrić,luka-modric,2829,Real Madrid,7.38,2,1.55,14,31,6,91.33
868812,Vinícius Júnior,vinicius-junior,2829,Real Madrid,7.37,11,10.69,82,21,8,79.03
789071,Dani Olmo,dani-olmo,2817,FC Barcelona,7.27,10,6.51,23,16,3,83.33
41789,Robert Lewandowski,robert-lewandowski,2817,FC Barcelona,7.27,27,27.11,20,10,2,74.66
138572,Dani Carvajal,dani-carvajal,2829,Real Madrid,7.26,1,1.31,2,12,0,88.06
887055,Cucho Hernández,cucho-hernandez,2816,Real Betis,7.26,5,3.79,17,15,1,74.66
19356,Iago Aspas,iago-aspas,2821,Celta Vigo,7.25,10,8.71,15,13,5,76.69
294377,Sergio Herrera,sergio-herrera,2820,Osasuna,7.24,0,,1,2,0,66.52
1091116,Arda Güler,arda-guler,2829,Real Madrid,7.24,3,3.23,20,30,4,89.94
944656,Julián Alvarez,julian-alvarez,2836,Atlético Madrid,7.24,17,14.22,34,25,4,78.52
173883,Iñigo Martínez,inigo-martinez,2817,FC Barcelona,7.23,0,0.49,3,25,4,91.39
873947,Dani Raba,dani-raba,2845,Leganés,7.23,8,7.55,46,37,6,73.8
822519,Éder Militão,eder-militao,2829,Real Madrid,7.21,1,0.64,5,19,1,89.8
1134396,Jon Magunazelaia,jon-magunazelaia,2824,Real Sociedad,7.2,0,,0,1,0,53.85
345195,Ayoze Pérez,ayoze-perez,2819,Villarreal,7.19,19,12.8,34,27,2,77.92
873189,Juan Foyth,juan-foyth,2819,Villarreal,7.19,1,2.39,4,25,0,87.54
1066603,Luiz Júnior,luiz-junior,2819,Villarreal,7.19,0,,0,0,0,66.58
1082981,Pablo Torre,pablo-torre,2817,FC Barcelona,7.18,3,0.37,2,5,1,85.44
85859,Antoine Griezmann,antoine-griezmann,2836,Atlético Madrid,7.18,8,7.51,15,30,7,80.41
827212,Jules Koundé,jules-kounde,2817,FC Barcelona,7.17,2,1.81,22,63,3,88.65
353138,Marcos Llorente,marcos-llorente,2836,Atlético Madrid,7.17,2,0.77,14,69,4,87.9
2087085,Yan Diomande,yan-diomande,2845,Leganés,7.16,2,1.72,23,14,1,87.08
910978,Dani Vivian,dani-vivian,2825,Athletic Club,7.16,4,1.92,10,40,0,87.41
973887,Eduardo Camavinga,eduardo-camavinga,2829,Real Madrid,7.16,1,0.44,15,42,2,88.96
877102,Nayef Aguerd,nayef-aguerd,2824,Real Sociedad,7.16,0,2.4,5,30,0,87.74
37318,Ante Budimir,ante-budimir,2820,Osasuna,7.14,21,18.59,10,20,4,57.21
807116,Antonio Raíllo,antonio-raillo,2826,Mallorca,7.14,2,2.0,2,31,0,88.95
896073,Nahuel Tenaglia,nahuel-tenaglia,2885,Deportivo Alavés,7.14,2,2.19,17,96,1,74.41
547838,Dani Ceballos,dani-ceballos,2829,Real Madrid,7.13,0,0.35,8,41,0,95.11
260031,Rubén García,ruben-garcia,2820,Osasuna,7.13,5,3.05,12,52,5,79.72
249399,Rodrigo De Paul,rodrigo-de-paul,2836,Atlético Madrid,7.11,3,1.29,14,33,5,84.09
855835,Sergio Gómez,sergio-gomez,2824,Real Sociedad,7.11,2,1.89,22,71,5,84.56
593526,Nicolas Pépé,nicolas-pepe,2819,Villarreal,7.11,3,3.94,27,22,6,83.45
70988,Thibaut Courtois,thibaut-courtois,2829,Real Madrid,7.11,0,,0,0,0,80.26
69408,Marcos Alonso,marcos-alonso,2821,Celta Vigo,7.11,3,3.97,16,35,0,90.47
146866,Gerard Moreno,gerard-moreno,2819,Villarreal,7.11,3,4.15,18,7,2,79.73
807648,Yeray Álvarez,yeray-alvarez,2825,Athletic Club,7.1,1,0.48,6,25,0,84.4
88528,Florian Lejeune,florian-lejeune,2818,Rayo Vallecano,7.1,2,3.56,4,46,3,84.02
811629,Luis Milla,luis-milla,2859,Getafe,7.1,1,1.83,21,61,4,81.24
925097,Ronald Araújo,ronald-araujo,2817,FC Barcelona,7.1,1,0.95,0,12,1,91.92
