player_id,player_name,player_slug,team_id,team_name,rating,goals,expectedGoals,successfulDribbles,tackles,assists,accuratePassesPercentage
871736,Akram Tawfik,akram-tawfik,6910,Al Ahly FC,7.66,1,,10,50,,84.95
332547,Ali Maâloul,ali-maaloul,6910,Al Ahly FC,7.55,8,,15,38,6.0,82.39
1418775,Karim Emad,karim-emad,43566,Haras El Hodoud,7.5,0,,0,0,,33.33
547494,Zizo,zizo,42368,Zamalek SC,7.37,13,,53,17,13.0,84.18
919642,Mohamed Chibi,chibi-mohamed,175002,Pyramids FC,7.33,0,,11,16,2.0,84.34
244357,Hossam Hassan,hossam-hassan,43560,Al-Masry,7.3,0,,1,2,,69.23
873544,Osama Galal,osama-galal,175002,Pyramids FC,7.29,1,,5,29,,86.33
967032,Emam Ashour,emam-ashour,42368,Zamalek SC,7.28,2,,20,38,4.0,80.12
918914,Mohamed Magdy Afsha,mohamed-magdy-afsha,6910,Al Ahly FC,7.26,3,,18,22,6.0,85.46
880051,Elyes Jelassi,elyes-jelassi,43560,Al-Masry,7.25,5,,53,17,7.0,77.02
918911,Samir Fekri,samir-fekri,58317,El Dakhlya,7.25,9,,27,52,4.0,74.67
885817,Hossam Hassan,hossam-hassan,43563,Smouha,7.23,7,,5,17,5.0,69.77
1102389,Amr El-Solia,amr-el-solia,6910,Al Ahly FC,7.21,4,,4,39,3.0,80.3
1172638,Abdelrahman Samir,abdelrahman-samir,43564,ENPPI,7.2,0,,0,0,,57.14
1013783,Ahmed Abdel Aziz,ahmed-abdel-aziz,43563,Smouha,7.2,0,,0,5,,62.16
918506,Mohanad Lasheen,mohanad-lasheen,265830,Modern Sport FC,7.19,1,,18,104,,84.37
933780,Aliou Dieng,aliou-dieng,6910,Al Ahly FC,7.19,2,,27,68,2.0,88.22
826545,Mohamed Hany,mohamed-hany,6910,Al Ahly FC,7.18,0,,8,41,2.0,84.4
918494,Essam Tharwat,essam-tharwat,43560,Al-Masry,7.18,0,,0,1,,53.77
918874,Ahmed El Sheikh,el-sheikh-ahmed,58319,Ghazl El Mahalla FC,7.16,10,,30,17,1.0,72.41
804430,Ali Gabr,ali-gabr,175002,Pyramids FC,7.15,1,,1,32,,87.15
333447,Mahmoud Metwaly,mahmoud-metwaly,6910,Al Ahly FC,7.13,1,,1,27,1.0,81.5
871735,Mohamed El-Shenawy,mohamed-el-shenawy,6910,Al Ahly FC,7.13,0,,0,2,,66.4
1013699,Marwan Attia,attia-marwan,6910,Al Ahly FC,7.13,1,,11,60,1.0,86.75
918884,Ali Lotfi,ali-lotfi,6910,Al Ahly FC,7.13,0,,0,0,,85.51
560158,Mohamed Awad,mohamed-awad,42368,Zamalek SC,7.12,0,,0,0,,52.4
826544,Basem Ali,basem-ali,265830,Modern Sport FC,7.12,2,,10,76,1.0,77.73
918606,Hussein El Shahat,hussein-el-shahat,6910,Al Ahly FC,7.11,4,,14,11,5.0,75.37
333459,Mahmoud Hamdi,mahmoud-hamdi,42368,Zamalek SC,7.1,1,,0,8,,79.88
918715,Mahmoud El Sayed,mahmoud-el-sayed,241703,Pharco FC,7.1,0,,0,0,,76.19
873546,Mahmoud Marei,mahmoud-marei,265830,Modern Sport FC,7.09,0,,7,35,1.0,85.86
926506,Mohamed Abdelmonem,mohamed-abdelmonem,6910,Al Ahly FC,7.09,0,,7,28,,88.63
880622,Ahmed Fatouh,ahmed-fatouh,42368,Zamalek SC,7.09,2,,17,28,3.0,81.8
841004,Joseph Jonathan Ngwem,joseph-jonathan-ngwem,265830,Modern Sport FC,7.08,2,,10,42,5.0,80.56
1101624,Mahmoud Saber,mahmoud-saber,175002,Pyramids FC,7.08,2,,1,15,2.0,84.33
1063327,Hossam Abdelmaguid,hossam-abdelmaguid,42368,Zamalek SC,7.08,3,,2,34,,83.17
982240,Karim Fouad,karim-fouad,6910,Al Ahly FC,7.08,2,,11,13,3.0,75.19
804375,Walid El Karti,walid-el-karti,175002,Pyramids FC,7.07,2,,7,31,9.0,82.6
918572,Mohamed Magdi Abdel Fattah,mohamed-magdi-abdel-fattah,58317,El Dakhlya,7.07,0,,0,0,,44.62
918913,Hamdy Fathy,hamdi-fathi,6910,Al Ahly FC,7.06,1,,1,19,3.0,84.46
333341,Mabululu,mabululu,35187,Al-Ittihad Alexandria,7.06,16,,20,17,2.0,76.2
198472,Abdallah El-Said,abdallah-el-said,175002,Pyramids FC,7.06,1,,12,10,3.0,77.05
105423,Mahmoud Abou El-Saoud,mahmoud-abou-el-saoud,42365,Arab Contractors FC,7.06,0,,0,1,,46.68
841938,Mahmoud Genesh,mahmoud-genesh,265830,Modern Sport FC,7.05,0,,0,0,,67.61
1012578,Mohamed Ismail,mohamed-ismail,43564,ENPPI,7.05,0,,2,4,,73.53
918682,Ibrahim El Kadi,ibrahim-el-kadi,43566,Haras El Hodoud,7.05,1,,13,38,,72.59
918591,Ragab Nabil,ragab-nabil,371622,Cleopatra FC,7.05,2,,2,46,,80.07
1050729,Mohamed Shokry,mohamed-shokry,371622,Cleopatra FC,7.04,1,,24,60,6.0,73.49
159645,Mahmoud Alaa,mahmoud-alaa,35187,Al-Ittihad Alexandria,7.04,4,,0,19,,81.1
1393731,Omar Fayed,omar-fayed,42365,Arab Contractors FC,7.03,0,,19,67,,66.02
918570,Mohamed Fawzi,mohamed-fawzi,42366,Ismaily,7.02,0,,0,0,,54.74
